match_id,team1_comp,team2_comp,match_win,map_win
10232,"['Ana', 'D.Va', 'Doomfist', 'Genji', 'Lúcio', 'Mercy', 'Moira', 'Soldier: 76', 'Tracer', 'Winston', 'Zenyatta']","['Ana', 'D.Va', 'Genji', 'Hanzo', 'Mercy', 'Moira', 'Soldier: 76', 'Tracer', 'Winston', 'Zenyatta']",lose,lose
10233,"['D.Va', 'Lúcio', 'McCree', 'Mercy', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']","['D.Va', 'Lúcio', 'McCree', 'Mercy', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']",lose,lose
10233,"['D.Va', 'Lúcio', 'McCree', 'Mercy', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']","['D.Va', 'Lúcio', 'McCree', 'Mercy', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']",win,win
10233,"['Bastion', 'D.Va', 'Hanzo', 'Junkrat', 'McCree', 'Mercy', 'Orisa', 'Roadhog', 'Soldier: 76', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']","['Bastion', 'D.Va', 'Genji', 'Hanzo', 'Junkrat', 'McCree', 'Mercy', 'Orisa', 'Roadhog', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']",win,lose
10233,"['Bastion', 'D.Va', 'Genji', 'Hanzo', 'Junkrat', 'McCree', 'Mercy', 'Orisa', 'Roadhog', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']","['Bastion', 'D.Va', 'Hanzo', 'Junkrat', 'McCree', 'Mercy', 'Orisa', 'Roadhog', 'Soldier: 76', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']",lose,win
10233,"['Ana', 'D.Va', 'Mercy', 'Pharah', 'Soldier: 76', 'Tracer', 'Winston', 'Zenyatta']","['D.Va', 'Junkrat', 'McCree', 'Mercy', 'Pharah', 'Soldier: 76', 'Tracer', 'Winston', 'Zenyatta']",lose,lose
10233,"['D.Va', 'Junkrat', 'McCree', 'Mercy', 'Pharah', 'Soldier: 76', 'Tracer', 'Winston', 'Zenyatta']","['Ana', 'D.Va', 'Mercy', 'Pharah', 'Soldier: 76', 'Tracer', 'Winston', 'Zenyatta']",win,win
10233,"['D.Va', 'Genji', 'Junkrat', 'Mercy', 'Orisa', 'Pharah', 'Reaper', 'Roadhog', 'Soldier: 76', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']","['D.Va', 'Genji', 'Junkrat', 'Lúcio', 'Mei', 'Mercy', 'Orisa', 'Roadhog', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']",lose,lose
10233,"['D.Va', 'Genji', 'Junkrat', 'Lúcio', 'Mei', 'Mercy', 'Orisa', 'Roadhog', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']","['D.Va', 'Genji', 'Junkrat', 'Mercy', 'Orisa', 'Pharah', 'Reaper', 'Roadhog', 'Soldier: 76', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']",win,win
10234,"['Ana', 'D.Va', 'Doomfist', 'Genji', 'Junkrat', 'Lúcio', 'Mei', 'Mercy', 'Moira', 'Reinhardt', 'Roadhog', 'Soldier: 76', 'Tracer', 'Winston', 'Zarya', 'Zenyatta']","['D.Va', 'Lúcio', 'McCree', 'Mei', 'Mercy', 'Moira', 'Orisa', 'Reaper', 'Soldier: 76', 'Sombra', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']",lose,lose
10234,"['D.Va', 'Lúcio', 'McCree', 'Mei', 'Mercy', 'Moira', 'Orisa', 'Reaper', 'Soldier: 76', 'Sombra', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']","['Ana', 'D.Va', 'Doomfist', 'Genji', 'Junkrat', 'Lúcio', 'Mei', 'Mercy', 'Moira', 'Reinhardt', 'Roadhog', 'Soldier: 76', 'Tracer', 'Winston', 'Zarya', 'Zenyatta']",win,win
10234,"['D.Va', 'Lúcio', 'Mercy', 'Pharah', 'Soldier: 76', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']","['D.Va', 'Lúcio', 'Mercy', 'Pharah', 'Soldier: 76', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']",lose,lose
10234,"['D.Va', 'Lúcio', 'Mercy', 'Pharah', 'Soldier: 76', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']","['D.Va', 'Lúcio', 'Mercy', 'Pharah', 'Soldier: 76', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']",win,win
10234,"['D.Va', 'Genji', 'Hanzo', 'Lúcio', 'Mei', 'Mercy', 'Tracer', 'Winston', 'Zenyatta']","['D.Va', 'Genji', 'Hanzo', 'Junkrat', 'Lúcio', 'McCree', 'Mei', 'Mercy', 'Orisa', 'Roadhog', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']",lose,lose
10234,"['D.Va', 'Genji', 'Hanzo', 'Junkrat', 'Lúcio', 'McCree', 'Mei', 'Mercy', 'Orisa', 'Roadhog', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']","['D.Va', 'Genji', 'Hanzo', 'Lúcio', 'Mei', 'Mercy', 'Tracer', 'Winston', 'Zenyatta']",win,win
10234,"['Ana', 'D.Va', 'Doomfist', 'Genji', 'Lúcio', 'McCree', 'Mercy', 'Soldier: 76', 'Tracer', 'Winston', 'Zenyatta']","['Ana', 'D.Va', 'Doomfist', 'Genji', 'Junkrat', 'Lúcio', 'McCree', 'Mercy', 'Pharah', 'Soldier: 76', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']",lose,lose
10234,"['Ana', 'D.Va', 'Doomfist', 'Genji', 'Junkrat', 'Lúcio', 'McCree', 'Mercy', 'Pharah', 'Soldier: 76', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']","['Ana', 'D.Va', 'Doomfist', 'Genji', 'Lúcio', 'McCree', 'Mercy', 'Soldier: 76', 'Tracer', 'Winston', 'Zenyatta']",win,win
10235,"['D.Va', 'Genji', 'Mercy', 'Tracer', 'Winston', 'Zenyatta']","['D.Va', 'Genji', 'Junkrat', 'McCree', 'Mercy', 'Moira', 'Orisa', 'Pharah', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']",lose,win
10235,"['D.Va', 'Genji', 'Junkrat', 'McCree', 'Mercy', 'Moira', 'Orisa', 'Pharah', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']","['D.Va', 'Genji', 'Mercy', 'Tracer', 'Winston', 'Zenyatta']",win,lose
10235,"['D.Va', 'Genji', 'McCree', 'Mercy', 'Orisa', 'Pharah', 'Reinhardt', 'Tracer', 'Widowmaker', 'Winston', 'Zarya', 'Zenyatta']","['D.Va', 'Junkrat', 'McCree', 'Mercy', 'Orisa', 'Pharah', 'Reinhardt', 'Tracer', 'Widowmaker', 'Winston', 'Zarya', 'Zenyatta']",lose,win
10235,"['D.Va', 'Junkrat', 'McCree', 'Mercy', 'Orisa', 'Pharah', 'Reinhardt', 'Tracer', 'Widowmaker', 'Winston', 'Zarya', 'Zenyatta']","['D.Va', 'Genji', 'McCree', 'Mercy', 'Orisa', 'Pharah', 'Reinhardt', 'Tracer', 'Widowmaker', 'Winston', 'Zarya', 'Zenyatta']",lose,lose
10235,"['D.Va', 'Genji', 'Lúcio', 'McCree', 'Mercy', 'Pharah', 'Reinhardt', 'Tracer', 'Winston', 'Zarya', 'Zenyatta']","['D.Va', 'Lúcio', 'McCree', 'Mercy', 'Moira', 'Orisa', 'Pharah', 'Reinhardt', 'Roadhog', 'Tracer', 'Winston', 'Zarya', 'Zenyatta']",win,win
10235,"['D.Va', 'Lúcio', 'McCree', 'Mercy', 'Moira', 'Orisa', 'Pharah', 'Reinhardt', 'Roadhog', 'Tracer', 'Winston', 'Zarya', 'Zenyatta']","['D.Va', 'Genji', 'Lúcio', 'McCree', 'Mercy', 'Pharah', 'Reinhardt', 'Tracer', 'Winston', 'Zarya', 'Zenyatta']",lose,lose
10235,"['D.Va', 'Genji', 'Junkrat', 'Mercy', 'Orisa', 'Sombra', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']","['Ana', 'D.Va', 'Genji', 'Junkrat', 'Lúcio', 'Mercy', 'Moira', 'Orisa', 'Sombra', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']",win,win
10235,"['Ana', 'D.Va', 'Genji', 'Junkrat', 'Lúcio', 'Mercy', 'Moira', 'Orisa', 'Sombra', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']","['D.Va', 'Genji', 'Junkrat', 'Mercy', 'Orisa', 'Sombra', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']",lose,lose
10236,"['Ana', 'D.Va', 'Hanzo', 'Mercy', 'Moira', 'Soldier: 76', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']","['D.Va', 'Genji', 'Mercy', 'Pharah', 'Soldier: 76', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']",lose,lose
10236,"['D.Va', 'Genji', 'Mercy', 'Pharah', 'Soldier: 76', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']","['Ana', 'D.Va', 'Hanzo', 'Mercy', 'Moira', 'Soldier: 76', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']",win,win
10236,"['Ana', 'D.Va', 'Genji', 'Junkrat', 'McCree', 'Mercy', 'Orisa', 'Pharah', 'Reinhardt', 'Roadhog', 'Tracer', 'Widowmaker', 'Winston', 'Zarya', 'Zenyatta']","['Ana', 'D.Va', 'Genji', 'Hanzo', 'McCree', 'Mercy', 'Pharah', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']",lose,lose
10236,"['Ana', 'D.Va', 'Genji', 'Hanzo', 'McCree', 'Mercy', 'Pharah', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']","['Ana', 'D.Va', 'Genji', 'Junkrat', 'McCree', 'Mercy', 'Orisa', 'Pharah', 'Reinhardt', 'Roadhog', 'Tracer', 'Widowmaker', 'Winston', 'Zarya', 'Zenyatta']",win,win
10236,"['D.Va', 'Genji', 'Junkrat', 'Lúcio', 'McCree', 'Mercy', 'Orisa', 'Roadhog', 'Soldier: 76', 'Sombra', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']","['D.Va', 'Genji', 'Junkrat', 'Lúcio', 'Mercy', 'Moira', 'Orisa', 'Sombra', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']",lose,lose
10236,"['D.Va', 'Genji', 'Junkrat', 'Lúcio', 'Mercy', 'Moira', 'Orisa', 'Sombra', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']","['D.Va', 'Genji', 'Junkrat', 'Lúcio', 'McCree', 'Mercy', 'Orisa', 'Roadhog', 'Soldier: 76', 'Sombra', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']",win,win
10236,"['D.Va', 'Lúcio', 'McCree', 'Mercy', 'Moira', 'Pharah', 'Reinhardt', 'Tracer', 'Winston', 'Zarya', 'Zenyatta']","['D.Va', 'Genji', 'Lúcio', 'Mercy', 'Pharah', 'Reaper', 'Tracer', 'Winston', 'Zenyatta']",lose,lose
10236,"['D.Va', 'Genji', 'Lúcio', 'Mercy', 'Pharah', 'Reaper', 'Tracer', 'Winston', 'Zenyatta']","['D.Va', 'Lúcio', 'McCree', 'Mercy', 'Moira', 'Pharah', 'Reinhardt', 'Tracer', 'Winston', 'Zarya', 'Zenyatta']",win,win
10237,"['D.Va', 'Junkrat', 'McCree', 'Mercy', 'Orisa', 'Soldier: 76', 'Sombra', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']","['Ana', 'D.Va', 'Junkrat', 'Lúcio', 'McCree', 'Mercy', 'Moira', 'Orisa', 'Soldier: 76', 'Sombra', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']",win,win
10237,"['Ana', 'D.Va', 'Junkrat', 'Lúcio', 'McCree', 'Mercy', 'Moira', 'Orisa', 'Soldier: 76', 'Sombra', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']","['D.Va', 'Junkrat', 'McCree', 'Mercy', 'Orisa', 'Soldier: 76', 'Sombra', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']",lose,lose
10237,"['Bastion', 'D.Va', 'Hanzo', 'Junkrat', 'Mercy', 'Orisa', 'Roadhog', 'Widowmaker']","['Bastion', 'D.Va', 'Hanzo', 'Junkrat', 'McCree', 'Mei', 'Mercy', 'Orisa', 'Roadhog', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']",win,win
10237,"['Bastion', 'D.Va', 'Hanzo', 'Junkrat', 'McCree', 'Mei', 'Mercy', 'Orisa', 'Roadhog', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']","['Bastion', 'D.Va', 'Hanzo', 'Junkrat', 'Mercy', 'Orisa', 'Roadhog', 'Widowmaker']",lose,lose
10237,"['Ana', 'D.Va', 'McCree', 'Mercy', 'Pharah', 'Soldier: 76', 'Tracer', 'Winston', 'Zenyatta']","['D.Va', 'McCree', 'Mercy', 'Orisa', 'Pharah', 'Soldier: 76', 'Winston', 'Zenyatta']",win,win
10237,"['D.Va', 'McCree', 'Mercy', 'Orisa', 'Pharah', 'Soldier: 76', 'Winston', 'Zenyatta']","['Ana', 'D.Va', 'McCree', 'Mercy', 'Pharah', 'Soldier: 76', 'Tracer', 'Winston', 'Zenyatta']",lose,lose
10237,"['D.Va', 'Junkrat', 'Lúcio', 'Mercy', 'Pharah', 'Tracer', 'Winston', 'Zenyatta']","['D.Va', 'Junkrat', 'Lúcio', 'McCree', 'Mercy', 'Moira', 'Orisa', 'Pharah', 'Roadhog', 'Soldier: 76', 'Winston', 'Zarya', 'Zenyatta']",win,win
10237,"['D.Va', 'Junkrat', 'Lúcio', 'McCree', 'Mercy', 'Moira', 'Orisa', 'Pharah', 'Roadhog', 'Soldier: 76', 'Winston', 'Zarya', 'Zenyatta']","['D.Va', 'Junkrat', 'Lúcio', 'Mercy', 'Pharah', 'Tracer', 'Winston', 'Zenyatta']",lose,lose
10238,"['D.Va', 'Junkrat', 'McCree', 'Mercy', 'Orisa', 'Reinhardt', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']","['D.Va', 'Genji', 'Junkrat', 'McCree', 'Mercy', 'Pharah', 'Soldier: 76', 'Tracer', 'Winston', 'Zenyatta']",lose,lose
10238,"['D.Va', 'Genji', 'Junkrat', 'McCree', 'Mercy', 'Pharah', 'Soldier: 76', 'Tracer', 'Winston', 'Zenyatta']","['D.Va', 'Junkrat', 'McCree', 'Mercy', 'Orisa', 'Reinhardt', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']",win,win
10238,"['D.Va', 'Genji', 'Junkrat', 'Mercy', 'Orisa', 'Roadhog', 'Soldier: 76', 'Tracer', 'Winston', 'Zenyatta']","['D.Va', 'Genji', 'Junkrat', 'Mercy', 'Orisa', 'Sombra', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']",lose,lose
10238,"['D.Va', 'Genji', 'Junkrat', 'Mercy', 'Orisa', 'Sombra', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']","['D.Va', 'Genji', 'Junkrat', 'Mercy', 'Orisa', 'Roadhog', 'Soldier: 76', 'Tracer', 'Winston', 'Zenyatta']",win,win
10238,"['Bastion', 'D.Va', 'Hanzo', 'Junkrat', 'Mercy', 'Orisa', 'Roadhog', 'Tracer', 'Widowmaker', 'Zenyatta']","['Bastion', 'D.Va', 'Hanzo', 'Junkrat', 'Mercy', 'Orisa', 'Roadhog', 'Tracer', 'Widowmaker']",lose,lose
10238,"['Bastion', 'D.Va', 'Hanzo', 'Junkrat', 'Mercy', 'Orisa', 'Roadhog', 'Tracer', 'Widowmaker']","['Bastion', 'D.Va', 'Hanzo', 'Junkrat', 'Mercy', 'Orisa', 'Roadhog', 'Tracer', 'Widowmaker', 'Zenyatta']",win,win
10238,"['D.Va', 'Junkrat', 'Lúcio', 'McCree', 'Mercy', 'Orisa', 'Roadhog', 'Tracer', 'Zenyatta']","['D.Va', 'Genji', 'Lúcio', 'Mercy', 'Symmetra', 'Tracer', 'Winston', 'Zenyatta']",lose,lose
10238,"['D.Va', 'Genji', 'Lúcio', 'Mercy', 'Symmetra', 'Tracer', 'Winston', 'Zenyatta']","['D.Va', 'Junkrat', 'Lúcio', 'McCree', 'Mercy', 'Orisa', 'Roadhog', 'Tracer', 'Zenyatta']",win,win
10239,"['D.Va', 'Doomfist', 'Genji', 'Mercy', 'Soldier: 76', 'Tracer', 'Winston', 'Zenyatta']","['D.Va', 'Genji', 'Junkrat', 'Lúcio', 'McCree', 'Mercy', 'Moira', 'Orisa', 'Reinhardt', 'Roadhog', 'Tracer', 'Widowmaker', 'Winston', 'Zarya', 'Zenyatta']",lose,lose
10239,"['D.Va', 'Genji', 'Junkrat', 'Lúcio', 'McCree', 'Mercy', 'Moira', 'Orisa', 'Reinhardt', 'Roadhog', 'Tracer', 'Widowmaker', 'Winston', 'Zarya', 'Zenyatta']","['D.Va', 'Doomfist', 'Genji', 'Mercy', 'Soldier: 76', 'Tracer', 'Winston', 'Zenyatta']",win,win
10239,"['Bastion', 'D.Va', 'Genji', 'Hanzo', 'Junkrat', 'McCree', 'Mercy', 'Orisa', 'Roadhog', 'Soldier: 76', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']","['Bastion', 'D.Va', 'Genji', 'Hanzo', 'Junkrat', 'Mercy', 'Orisa', 'Roadhog', 'Soldier: 76', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']",lose,lose
10239,"['Bastion', 'D.Va', 'Genji', 'Hanzo', 'Junkrat', 'Mercy', 'Orisa', 'Roadhog', 'Soldier: 76', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']","['Bastion', 'D.Va', 'Genji', 'Hanzo', 'Junkrat', 'McCree', 'Mercy', 'Orisa', 'Roadhog', 'Soldier: 76', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']",win,win
10239,"['D.Va', 'Lúcio', 'Mercy', 'Pharah', 'Soldier: 76', 'Tracer', 'Winston', 'Zenyatta']","['Ana', 'D.Va', 'Lúcio', 'McCree', 'Mercy', 'Pharah', 'Soldier: 76', 'Tracer', 'Winston', 'Zenyatta']",lose,lose
10239,"['Ana', 'D.Va', 'Lúcio', 'McCree', 'Mercy', 'Pharah', 'Soldier: 76', 'Tracer', 'Winston', 'Zenyatta']","['D.Va', 'Lúcio', 'Mercy', 'Pharah', 'Soldier: 76', 'Tracer', 'Winston', 'Zenyatta']",lose,win
10239,"['D.Va', 'Doomfist', 'Genji', 'Lúcio', 'Mercy', 'Tracer', 'Winston', 'Zenyatta']","['D.Va', 'Junkrat', 'Lúcio', 'McCree', 'Mercy', 'Orisa', 'Roadhog', 'Zenyatta']",lose,lose
10239,"['D.Va', 'Junkrat', 'Lúcio', 'McCree', 'Mercy', 'Orisa', 'Roadhog', 'Zenyatta']","['D.Va', 'Doomfist', 'Genji', 'Lúcio', 'Mercy', 'Tracer', 'Winston', 'Zenyatta']",win,win
10240,"['D.Va', 'Genji', 'Lúcio', 'Mercy', 'Pharah', 'Roadhog', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']","['D.Va', 'Lúcio', 'McCree', 'Mercy', 'Pharah', 'Reaper', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']",win,win
10240,"['D.Va', 'Lúcio', 'McCree', 'Mercy', 'Pharah', 'Reaper', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']","['D.Va', 'Genji', 'Lúcio', 'Mercy', 'Pharah', 'Roadhog', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']",lose,lose
10240,"['D.Va', 'Genji', 'Hanzo', 'Mercy', 'Orisa', 'Soldier: 76', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']","['D.Va', 'Genji', 'Hanzo', 'Junkrat', 'Lúcio', 'Mercy', 'Orisa', 'Soldier: 76', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']",lose,win
10240,"['D.Va', 'Genji', 'Hanzo', 'Junkrat', 'Lúcio', 'Mercy', 'Orisa', 'Soldier: 76', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']","['D.Va', 'Genji', 'Hanzo', 'Mercy', 'Orisa', 'Soldier: 76', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']",win,lose
10240,"['Doomfist', 'Genji', 'Junkrat', 'Lúcio', 'McCree', 'Mercy', 'Pharah', 'Reinhardt', 'Roadhog', 'Soldier: 76', 'Tracer', 'Widowmaker', 'Winston', 'Zarya', 'Zenyatta']","['D.Va', 'Genji', 'Lúcio', 'McCree', 'Mercy', 'Moira', 'Pharah', 'Reinhardt', 'Soldier: 76', 'Tracer', 'Widowmaker', 'Winston', 'Zarya', 'Zenyatta']",win,win
10240,"['D.Va', 'Genji', 'Lúcio', 'McCree', 'Mercy', 'Moira', 'Pharah', 'Reinhardt', 'Soldier: 76', 'Tracer', 'Widowmaker', 'Winston', 'Zarya', 'Zenyatta']","['Doomfist', 'Genji', 'Junkrat', 'Lúcio', 'McCree', 'Mercy', 'Pharah', 'Reinhardt', 'Roadhog', 'Soldier: 76', 'Tracer', 'Widowmaker', 'Winston', 'Zarya', 'Zenyatta']",lose,lose
10240,"['D.Va', 'Doomfist', 'Genji', 'Mercy', 'Pharah', 'Soldier: 76', 'Tracer', 'Winston', 'Zenyatta']","['Ana', 'D.Va', 'Doomfist', 'Genji', 'Lúcio', 'McCree', 'Mercy', 'Soldier: 76', 'Tracer', 'Winston', 'Zenyatta']",win,win
10240,"['Ana', 'D.Va', 'Doomfist', 'Genji', 'Lúcio', 'McCree', 'Mercy', 'Soldier: 76', 'Tracer', 'Winston', 'Zenyatta']","['D.Va', 'Doomfist', 'Genji', 'Mercy', 'Pharah', 'Soldier: 76', 'Tracer', 'Winston', 'Zenyatta']",lose,lose
10240,"['Ana', 'D.Va', 'Genji', 'Junkrat', 'Lúcio', 'Mei', 'Mercy', 'Reaper', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']","['D.Va', 'Genji', 'Junkrat', 'Lúcio', 'Mercy', 'Orisa', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']",lose,win
10240,"['D.Va', 'Genji', 'Junkrat', 'Lúcio', 'Mercy', 'Orisa', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']","['Ana', 'D.Va', 'Genji', 'Junkrat', 'Lúcio', 'Mei', 'Mercy', 'Reaper', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']",win,lose
10241,"['D.Va', 'Genji', 'Hanzo', 'McCree', 'Mercy', 'Tracer', 'Winston', 'Zenyatta']","['D.Va', 'Genji', 'Mercy', 'Tracer', 'Winston', 'Zenyatta']",lose,lose
10241,"['D.Va', 'Genji', 'Mercy', 'Tracer', 'Winston', 'Zenyatta']","['D.Va', 'Genji', 'Hanzo', 'McCree', 'Mercy', 'Tracer', 'Winston', 'Zenyatta']",win,win
10241,"['Bastion', 'D.Va', 'Genji', 'Hanzo', 'Junkrat', 'McCree', 'Mercy', 'Orisa', 'Roadhog', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']","['Bastion', 'D.Va', 'Genji', 'Hanzo', 'Junkrat', 'McCree', 'Mei', 'Mercy', 'Orisa', 'Roadhog', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']",lose,lose
10241,"['Bastion', 'D.Va', 'Genji', 'Hanzo', 'Junkrat', 'McCree', 'Mei', 'Mercy', 'Orisa', 'Roadhog', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']","['Bastion', 'D.Va', 'Genji', 'Hanzo', 'Junkrat', 'McCree', 'Mercy', 'Orisa', 'Roadhog', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']",win,win
10241,"['Ana', 'D.Va', 'Genji', 'Lúcio', 'McCree', 'Mercy', 'Soldier: 76', 'Tracer', 'Winston', 'Zenyatta']","['Ana', 'D.Va', 'Genji', 'Junkrat', 'McCree', 'Mercy', 'Pharah', 'Widowmaker', 'Winston', 'Zenyatta']",lose,lose
10241,"['Ana', 'D.Va', 'Genji', 'Junkrat', 'McCree', 'Mercy', 'Pharah', 'Widowmaker', 'Winston', 'Zenyatta']","['Ana', 'D.Va', 'Genji', 'Lúcio', 'McCree', 'Mercy', 'Soldier: 76', 'Tracer', 'Winston', 'Zenyatta']",win,win
10241,"['D.Va', 'Lúcio', 'McCree', 'Mercy', 'Moira', 'Pharah', 'Reinhardt', 'Roadhog', 'Tracer', 'Winston', 'Zarya']","['D.Va', 'Junkrat', 'Lúcio', 'McCree', 'Mercy', 'Pharah', 'Tracer', 'Winston', 'Zenyatta']",lose,lose
10241,"['D.Va', 'Junkrat', 'Lúcio', 'McCree', 'Mercy', 'Pharah', 'Tracer', 'Winston', 'Zenyatta']","['D.Va', 'Lúcio', 'McCree', 'Mercy', 'Moira', 'Pharah', 'Reinhardt', 'Roadhog', 'Tracer', 'Winston', 'Zarya']",win,win
10242,"['Ana', 'D.Va', 'Hanzo', 'Mercy', 'Soldier: 76', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']","['D.Va', 'Hanzo', 'Mercy', 'Orisa', 'Pharah', 'Soldier: 76', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']",win,win
10242,"['D.Va', 'Hanzo', 'Mercy', 'Orisa', 'Pharah', 'Soldier: 76', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']","['Ana', 'D.Va', 'Hanzo', 'Mercy', 'Soldier: 76', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']",lose,lose
10242,"['D.Va', 'Lúcio', 'McCree', 'Mercy', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']","['D.Va', 'Lúcio', 'McCree', 'Mercy', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']",win,win
10242,"['D.Va', 'Lúcio', 'McCree', 'Mercy', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']","['D.Va', 'Lúcio', 'McCree', 'Mercy', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']",lose,lose
10242,"['Ana', 'D.Va', 'McCree', 'Mercy', 'Soldier: 76', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']","['D.Va', 'Junkrat', 'McCree', 'Mercy', 'Pharah', 'Tracer', 'Winston', 'Zenyatta']",win,win
10242,"['D.Va', 'Junkrat', 'McCree', 'Mercy', 'Pharah', 'Tracer', 'Winston', 'Zenyatta']","['Ana', 'D.Va', 'McCree', 'Mercy', 'Soldier: 76', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']",lose,lose
10242,"['D.Va', 'Junkrat', 'Mercy', 'Orisa', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']","['D.Va', 'Doomfist', 'Lúcio', 'McCree', 'Mercy', 'Moira', 'Orisa', 'Pharah', 'Soldier: 76', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']",win,win
10242,"['D.Va', 'Doomfist', 'Lúcio', 'McCree', 'Mercy', 'Moira', 'Orisa', 'Pharah', 'Soldier: 76', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']","['D.Va', 'Junkrat', 'Mercy', 'Orisa', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']",lose,lose
10243,"['D.Va', 'McCree', 'Mei', 'Mercy', 'Orisa', 'Soldier: 76', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']","['D.Va', 'Junkrat', 'McCree', 'Mercy', 'Orisa', 'Roadhog', 'Sombra', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']",lose,lose
